unit	class	families	line
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	asurānmohayāmāsa śukrarūpeṇa buddhimān
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	bṛhaspatistu tān śukraḥ śaśāpa sumahādyutiḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	uktaṃ ca viṣṇumāhātmyaṃ viṣṇorjanmādiśabdanam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	anurdruhyustathā pūruryayātitanayā nṛpāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	atra vaṃśyā mahātmānasteṣāṃ pārthivasattamāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	kīrtyante dīrghayaśaso bhūridraviṇatejasaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	kīrttanaṃ jahnuvaṃśasya śantanorvīryaśabdanam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	bhaviṣyatāṃ tathā rājñāmupasaṃhāraśabdanam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	anāgatānāṃ saptānāṃ manūnāṃ copavarṇanam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	bhaumasyānte kaliyuge kṣīṇe saṃhāravarṇanam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	brahmaṇo yojanāgreṇa parimāṇavinirṇayaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	naimittikaḥ prākṛtikastathaivātyantikaḥ smṛtaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	trividhaḥ sarva bhūtānāṃ kīrttyate pratisañcaraḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	anāvṛṣṭirbhāskarācca ghoraḥ saṃvarttako'nalaḥ
vayupurana_01_frame-and-cosmogony_iast	other	padmapurana	megho hyekārṇavaṃ vāyustathā rātrirmahātmanaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	saṃkhyālakṣaṇamuddiṣṭaṃ tato brāhmaṃ viśeṣataḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	bhūrādīnāṃ ca lokānāṃ saptānāmupavarṇanam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	kīrttyante cātra nirayāḥ pāpānāṃ rauravādayaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	sarveṣāṃ caiva sattvānāṃ pariṇāmavinirṇayaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	gatiścordhvamadhaścoktā dharmādharmasamāśrayāt
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,sivadharmottara,vayu	kalpe kalpe ca bhūtānāṃ mahatāmapi saṃkṣayaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	prasaṃkhyāya ca duḥkhāni brahmaṇaścāpyanityatā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	daurātmyaṃ caiva bhogānāṃ pariṇāmavinirṇaṃyaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	tatastāpatrayātīto nīrūpākhyo nirañjanaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	bhavisyapurana,brahmandapurana,skandamahapurana,vayu	kīrttyate ṛṣivaṃśaśca sarvapāpapraṇāśanaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	iti kṛtyasamuddeśaḥ purāṇasyopavarṇitaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	pravṛttayaśca bhūtānāṃ nivṛttīnāṃ phalāni ca
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	parāśarasya cotpattiradṛśyatvaṃ yathā vibhoḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	jajñe pitṝṇāṃ kanyāyāṃ vyāsaścāpi yathā muniḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	parāśarasya pradveṣo viśvāmitrakṛto yathā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	vasiṣṭhasambhṛtaścāgnirviśvāmitrajighāṃsayā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	santānahetorvibhunā cīrṇaḥ skandena dhīmatā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	daivena vidhinā vipra viśvāmitrahitaiṣiṇā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,kurmapurana,padmapurana,vayu	ekaṃ vedañcatuṣpādañcaturddhā punarīśvaraḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	tasya śiṣyaiḥ praśiṣyaiśca śākhā bhedāḥ punaḥ kṛtāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	prayogaiḥ ṣaḍguṇīyaiśca yathā pṛṣṭaḥ svayambhuvā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana	pṛṣṭena cānupṛṣṭāste munayo dharmakāṅkṣiṇaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	deśaṃ puṇyamabhīpsantau vibhunā taddhitaiṣiṇā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	sunābhaṃ divyarūpākhyaṃ satyāṅgaṃ śubhavikramam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	pṛṣṭhato yāta niyatāstataḥ prāpsyatha yaddhitam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	puṇyaḥ sa deśo mantavya ityuvāca tadā prabhuḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana	uktvā caivamṛṣīn brahmā hyadṛśyatvamagātpunaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	gaṅgāgarbhasamāhāraṃ naimiṣeyatvameva ca
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	mṛte śaradvati tathā tasya cotthāpanaṃ kṛtam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	ṛṣayo naimiṣeyāstu śraddhayā parayā punaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	niḥsīmāṃ gāmimāṃ kṛtsnāṃ kṛtvā rājānamāharan
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	prītaṃ tathā kṛtātithyaṃ rājānaṃ vidhivattadā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	gandharva sahitaṃ dṛṣṭvā kalāpagrāmavāsinam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,brahmapurana,mahabharata,vayu	tadā vai naimiṣeyāṇāṃ satre dvādaśavārṣike
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	yathā vivadamānastu aiḍaḥ saṃsthāpitastu taiḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	samāpayitvā tatsatramāyuṣaṃ paryupāsate
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,mahabharata,nilamatapurana,padmapurana,vayu	etatsarvaṃ yathāvṛttaṃ vyākhyātaṃ dvijasattamāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ṛṣīṇāṃ paramaṃ cātra lokatantramanuttamam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	brahmaṇā yatpurā proktaṃ purāṇaṃ jñānamuttamam
vayupurana_01_frame-and-cosmogony_iast	ppl	bhagavatapurana,bhavisyapurana,brahmandapurana,brahmapurana,garudapurana,harivamsa,kirfel,kurmapurana,lingapurana,mahabharata,matsyapurana,padmapurana,sivapurana,skandapurana,vayu	dhanyaṃ yaśasyamāyuṣyaṃ puṇyaṃ pāpapraṇāśanam
vayupurana_01_frame-and-cosmogony_iast	other	padmapurana	kīrttanaṃ śravaṇaṃ cāsya dhāraṇañca viśeṣataḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	anena hi krameṇedaṃ purāṇaṃ saṃpracakṣyate
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	pādamādyamidaṃ samyak yo'dhīyīta jitendriyaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	tenādhītaṃ purāṇaṃ tat sarvaṃ nāstyatra saṃśayaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,mahabharata,padmapurana,sivapurana,vayu	yo vidyāccaturo vedān sāṅgopaniṣado dvijaḥ
vayupurana_01_frame-and-cosmogony_iast	other	mahabharata,padmapurana,sivapurana	na cetpurāṇaṃ saṃvidyānnaiva sa syādvicakṣaṇaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,kurmapurana,mahabharata,padmapurana,sivapurana,vayu	itihāsapurāṇābhyāṃ vedaṃ samupabṛṃhayet
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,padmapurana,vayu	abhyasannimamadhyāyaṃ sākṣāt proktaṃ svayambhuvā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,harivamsa,markandeyapurana,padmapurana,skandapurana,vayu	āpadaṃ prāpya mucyeta yatheṣṭāṃ prāpnuyādghatim
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	yasmāt purā hyanatīdaṃ purāṇaṃ tena tat smṛtam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ataśca saṃkṣepamimaṃ śrṛṇudhvaṃ maheśvaraḥ sarvamidaṃ purāṇam
vayupurana_01_frame-and-cosmogony_iast	vayubd	nrsimhapurana,sivapurana,skandamahapurana,vayu	iti śrīmahāpurāṇe vāyuprokte anukramaṇikā nāma prathamo'dhyāyaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	pratyabruvan punaḥ sūtamṛṣayaste tapodhanāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ācacakṣa purāṇaṃ ca kathaṃ tebhyaḥ prabhañcanaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmapurana,devibhagavatapurana,mahabharata,vayu	ācakṣva vistareṇedaṃ paraṃ kautūhalaṃ hi naḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	iti sannoditaḥ sūtaḥ pratyuvāca śubhaṃ vacaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	śrṛṇudhvaṃ yatra te dhīrā ījire satramuttamam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	yāvantaṃ cābhavat kālaṃ yathā ca samavartata
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,sivapurana,vayu	sisṛkṣamāṇā viśvaṃ hi yatra viśvasṛjaḥ purā
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	satraṃ hi ījire puṇyaṃ sahasraṃ parivatsarān
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ilāyā yatra patnītvaṃ śāmitraṃ yatra buddhimān
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,sivapurana,vayu	karmaṇā tena vikhyāta naimiṣaṃ munipūjitam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,mahabharata,padmapurana,vayu	yatra sā gomatī puṇyā siddhacāraṇa sevitā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	śaktirjyeṣṭhaḥ samabhavadvasiṣṭhasya mahātmanaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	kalmāṣapādo nṛpatiryatra śaptaśca śaktinā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,skandapurana,vayu	adṛśyantyāṃ samabhavanmuniryatra parāśaraḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	naimiṣe ījire yatra naimiṣeyāstataḥ smṛtāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	tatsatramabhavatteṣāṃ samā dvādaśa dhīmatām
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,mahabharata,sivapurana,vayu	aṣṭādaśa samudrasya dvīpānaśnan purūravāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	tutoṣa naiva ratnānāṃ lobhāditi hi naḥ śrutam
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	urvaśī cakame yaṃ ca devahūtipraṇoditā
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ājahāra ca tatsatraṃ svarveśyāsahasaṅgataḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	yaṃ garbhe suṣuve gaṅgā pāvakāddīptatejasam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	hiraṇmayaṃ tataścakre yajñavāṭaṃ mahātmanām
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ailaḥ purūravā bheje taṃ deśaṃ mṛgayāṃ caran
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vamanapurana,vayu	taṃ dṛṣṭvā mahadāścāryaṃ yajñavāṭaṃ hiraṇmayam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	nijaghnuścāpi saṃkruddhāḥ kuśavajrairmanīṣiṇaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	tato niśānte rājānaṃ munayo daivanoditāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	kuśavajrairviniṣpiṣṭaḥ sa rājā vyajahāttanum
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	nahuṣasya mahātmānaṃ pitaraṃ yaṃ pracakṣate
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	sāntvayitvā ca rājānaṃ tato brahmavidāṃ varāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	babhūva satraṃ tatteṣāṃ bahvāścaryaṃ mahātmanām
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,sivapurana,vayu	viśvaṃ sisṛkṣamāṇānāṃ purā viśvasṛjāmiva
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	anyaiśca munibhirjuṣṭaṃ sūryavaiśvānaraprabhaiḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ānarcuśca yathājāti gandharvādīn yathāvidhi
vayupurana_01_frame-and-cosmogony_iast	vayubd	bhagavatapurana,bhavisyapurana,brahmandapurana,devibhagavatapurana,harivamsa,lingapurana,mahabharata,markandeyapurana,matsyapurana,naradapurana,padmapurana,ramayana,sivapurana,skandamahapurana,skandapurana,vamanapurana,vayu,visnudharma	jaguḥ sāmāni gandharvā nanṛtuścāpsarogaṇāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	vyājahurmunayo vācaṃ citrākṣarapadāṃ śubhām
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	vitaṇḍāvacanāścaike nijaghnuḥ prativādinaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	ṛṣayastatra vidvāṃsaḥ sāṅkhyārthanyāyakovidāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	sivapurana,vayu	prāyaścittaṃ duriṣṭaṃ vā na tatra samajāyata
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,sivapurana,vayu	śaktiprajñā kriyāyogairvidhirāsīt svanuṣṭitaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	evaṃ vitenire satraṃ dvādaśābdaṃ manīṣiṇaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana	bhṛgvādyā ṛṣayo dhīrā jyotiṣṭomān pṛthak pṛthak
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	cakrire pṛṣṭhagamanān sarvānayutadakṣiṇān
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	praṇoditaśca vaṃśārthaṃ sa ca tānabravītprabhuḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,sivapurana,vayu	śiṣyaḥ svayambhuvo devaḥ sarvapratyakṣadṛgvaśī
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,sivapurana,vayu	aṇimādibhiraṣṭābhiraiśvaryairyaḥ samanvitaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	viṣaye niyatā yasya saṃsthitāḥ saptakā gaṇāḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	vyūhāṃstrayāṇāṃ bhūtānāṃ kurvan yaśca mahābalaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	tejasaścāttyupadhyānandadhātīmaṃ śarīriṇam
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	prāṇādyā vṛttayaḥ pañca karaṇānāṃ ca vṛttibhiḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,sivapurana,vayu	ākāśayonirhi guṇaḥ śabdasparśasamanvitaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	vātāraṇiḥ samākhyātaḥ śabdaśāstraviśāradaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	bhāratyā ślakṣṇayā sarvān munīn prahlādayanniva
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	purāṇajñaḥ sumanasaḥ purāṇāśrayayuktayā
vayupurana_01_frame-and-cosmogony_iast	other	sivapurana	yattatsmṛtaṃ kāraṇamaprameyaṃ brahma pradhānaṃ prakṛtiprasūtiḥ
vayupurana_01_frame-and-cosmogony_iast	other	sivapurana	prakṛtyavasthaiṣu ca kāraṇeṣu yāca sthitiryā ca punaḥ pravṛttiḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	lingapurana,nrsimhapurana,padmapurana,vayu	iti śrīmahāpurāṇe vāyuprokte sṛṣṭiprakaraṇaṃ nāma tṛtīyo'dhyāyaḥ
vayupurana_01_frame-and-cosmogony_iast	other	bhavisyapurana,sivapurana,skandamahapurana,vamanapurana	ṛṣayastu tataḥ śrutvā naimiṣāraṇyavāsinaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	pratyūcuste tataḥ sarve sūtaṃ paryākulekṣaṇāḥ
vayupurana_01_frame-and-cosmogony_iast	other	harivamsa	bhavān vai vaṃśakuśalo vyāsāt pratyakṣadarśavān
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,vayu	tasmāttvaṃ bhavanaṃ kṛtsnaṃ lokasyāmuṣya varṇaya
vayupurana_01_frame-and-cosmogony_iast	vayubd	vayu	yasya yasyānvayā ye ye tāṃstānicchāma veditum
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,harivamsa,vayu	teṣāṃ pūrvarṣisṛṣṭiṃ ca vicitrāṃ tāṃ prajāpateḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,harivamsa,mahabharata,vayu	asakṛtparipṛṣṭastairmahātmā lomaharṣaṇaḥ
vayupurana_01_frame-and-cosmogony_iast	vayubd	brahmandapurana,harivamsa,matsyapurana,vayu	vistareṇānupūrvyā ca kathayāmāsa sattamaḥ
vayupurana_01_frame-and-cosmogony_iast	other	harivamsa,padmapurana,skandamahapurana	pṛṣṭāṃ caitāṃ kathāṃ divyāṃ ślakṣṇāṃ pāpapraṇāśinīm
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,brahmapurana,harivamsa,kirfel,sivapurana,skandapurana,vayu	kathyamānāṃ mayā citrāṃ bahvarthāṃ śrutisammatām
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,brahmapurana,harivamsa,kirfel,sivapurana,vayu	yaścemāṃdhārayennityaṃ śrṛṇuyādvāpyabhīkṣṇaśaḥ
vayupurana_01_frame-and-cosmogony_iast	ppl	kirfel	dīrghamāyuravāpnoti sa purāṇānukīrttanāt
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,brahmapurana,harivamsa,kirfel,kurmapurana,sivapurana,vayu	svavaṃśadhāraṇaṃ kṛtvā svargaloke mahīyate
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,brahmapurana,harivamsa,kirfel,vayu	vistārāvayavaṃ teṣāṃ yathāśabdaṃ yathāśrutam
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,brahmapurana,harivamsa,kirfel,vayu	kīrttyamānaṃ nibodhadhvaṃ sarveṣāṃ kīrttivarddhanam
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,brahmapurana,harivamsa,kirfel,vayu	kīrttanaṃ sthirakīrttīnāṃ sarveṣāṃ puṇyakāriṇām
vayupurana_01_frame-and-cosmogony_iast	ppl	bhavisyapurana,brahmandapurana,devibhagavatapurana,garudapurana,kirfel,kurmapurana,markandeyapurana,matsyapurana,nrsimhapurana,saurapurana,sivapurana,skandamahapurana,vayu,visnupurana	sargaśca pratisargaśca vaṃśo manvantarāṇi ca
vayupurana_01_frame-and-cosmogony_iast	ppl	bhavisyapurana,brahmandapurana,devibhagavatapurana,garudapurana,kirfel,kurmapurana,markandeyapurana,matsyapurana,nrsimhapurana,sivapurana,skandamahapurana,vayu	vaṃśānucaritañceti purāṇaṃ paṃcalakṣaṇam
vayupurana_01_frame-and-cosmogony_iast	ppl	kirfel,saurapurana,vayu	purāṇaṃ sampravakṣyāmi mārutaṃ vedasammitam
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,kirfel,vayu	upodvāto'nuṣaṅgaśca upasaṃhāra eva ca
vayupurana_01_frame-and-cosmogony_iast	ppl	bhagavatapurana,bhavisyapurana,brahmandapurana,brahmapurana,devibhagavatapurana,harivamsa,kirfel,mahabharata,matsyapurana,naradapurana,padmapurana,sivapurana,skandamahapurana,skandapurana,vamanapurana,vayu	dharmyaṃ yaśasyamāyuṣyaṃ sarvapāpapraṇāśanam
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,kirfel,vayu	evaṃ hi pādāścatvāraḥ samāsāt kīrttitā mayā
vayupurana_01_frame-and-cosmogony_iast	ppl	kirfel,vayu	vakṣyāmyetān punastāṃstu vistareṇa yathākramam
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,kirfel,sivapurana,vayu	tasmai hiraṇyagarbhāya puruṣāyeśvarāya ca
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,kirfel,vayu	antāya prathamāyaiva viśiṣṭāya prajātmane
vayupurana_01_frame-and-cosmogony_iast	ppl	bhavisyapurana,brahmandapurana,kirfel,kurmapurana,markandeyapurana,saurapurana,vayu	mahadādyaṃ viśeṣāntaṃ savairupyaṃ salakṣaṇam
vayupurana_01_frame-and-cosmogony_iast	ppl	bhavisyapurana,brahmandapurana,kirfel	pañcapramāṇaṃ ṣaṭśyetaṃ puruṣādhiṣṭitaṃ nutam
vayupurana_01_frame-and-cosmogony_iast	ppl	bhavisyapurana,brahmandapurana,harivamsa,kirfel,mahabharata,matsyapurana,padmapurana,vayu	asaṃśayāt pravakṣyāmi bhūtasargamanuttamam
vayupurana_01_frame-and-cosmogony_iast	ppl	brahmandapurana,kirfel,kurmapurana,mahabharata,sivapurana,vayu	avyaktaṃ kāraṇaṃ yattu nityaṃ sadasadātmakam
