"","000_vivarana_unsandhied","001_LalitaBhasya_segmented_complete","002_Pseudosankara_Sanatsujatiya_segmented_complete","003_Pseudosankara_SvUBh_segmented_complete","004_Pseudosankara_Visnusahasranama_unsegmented_complete","005_Sankara_Adhyatmapatala_segmented_complete","006_Sankara_ AiUBh_segmented_complete","007_Sankara_BhGBh_segmented_complete","008_Sankara_IUBh_segmented_complete","009_Sankara_KeUBh_segmented_complete","010_Sankara_KeUBhVakya_segmented_complete","011_Sankara_ChUBh_segmented_complete","012_Sankara_KaUBh_segmented_complete","013_Sankara_ManUBh_segmented_complete","014_Sankara_MunUBh_segmented_complete","015_Sankara_NrsTBh_segmented_complete","016_Sankara_PrasUBh_segmented_complete","017_YSBhV_unsegmented_excerpt","018_HastaBh_HastaBh_segmented_complete","Abhinavagupta_IsvPrV_segmented_complete","Abhinavagupta_Paramarthasara_segmented_complete","Abhinavagupta_Tantraloka_segmented_complete","Annambhatta_Tarkasamgraha_segmented_complete","Asanga_Abhidharmasmuccaya_segmented_complete","Bhaskara_BhGBh_segmented","Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete","Candrakirti_Prasannapada_segmented_complete","Dharmakirti_Hetubindu_segmented","Dharmakirti_Nyayabindu_segmented","Dharmakirti_Pramanavartika_segmented_complete","Dharmakirti_Vadanyaya_segmented","Gangesa_Tattvacintamani_segmented","Jayarasi_Tattvopaplavasimha_segmented_complete","Kamalasila_Bhavanakrama_segmented_complete","Kamalasila_Madhyamakaloka_segmented_complete","Kavirajayati_Samkhyatattvapradipa_segmented_complete","Kumarila_MimSV5.4-9_segmented","Kumarila_Tantravartika2.2.1-4_segmented","Madhusudana_Advaitasiddhi_segmented_complete","Madhusudana_Siddhantabindu_segmented_complete","Madhva_Anuvyakhyana_segmented_complete","Mandana_Brahmasiddhi_prose","Mandana_Karikas_complete","Mandana_Vibhramaviveka_segmented_complete","Mathara_Matharavrtti_segmented_complete","Nagarjuna_MMK_segmented_complete","Nagarjuna_SuSapt_segmented_complete","Nagarjuna_VigV_segmented_complete","Nagarjuna_YuktSast_segmented_complete","Padmapada_Pancapadika_segmented_complete","Prasastapada_Padarth_segmented_complete","Ramanuja_BhGBh_segmented_complete","Ramanuja_Sribhasya_segmented_part","Ramanuja_Vedarth_segmented_complete","Sabara_MimSBh_segmented_1_7","Sadananda_Vedantasara_segmented_complete","Samkhyaparibhasa_segmented_complete","Sankara_BAUBh_segmented_complete","Sankara_bsbh_unsandhied","Sankara_IUBh_segmented_complete","Sankara_KaUBh_segmented_complete","Sankara_KeUBh_segmented_complete","Sankara_KeUBhVakya_segmented_complete","Sankara_ManUBh_segmented_complete","Sankara_MunUBh_segmented_complete","Sankara_PrasUBh_segmented_complete","Sankara_TaittUBh_segmented_complete","Sankara_Upad_Gadya_segmented_complete","Sarvamatasamgraha_segmented_complete","Sthiramati_Tvbh_segmented_complete","Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi","Suresvara_Naiskarmyasiddhi_segmented_complete","Suresvara_TaittUBhV_segmented_complete","Totaka_Sruti_segmented_complete","Udayana_Nyayakusumanjali_segmented_complete","Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2","Vacaspati_Bhamati_segmented_complete","Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete","Vasubandhu_AbhidhKBh_segmented_complete","Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete","Vasubandhu_MahaySABh_segmented_complete","Vasubandhu_VimsatikaKVr_segmented_complete copy","Vatsyayana_Nyayasutrabhasya_segmented_complete","Vedantaparibhasa_segmented_complete","Venkathanatha_Nyayaparisuddhi_segmented","Vijnanabhiksu_Samkhyasara_segmented_complete","Vimuktatman_Istasiddhi_segmented","Yamuna_ Isvarasiddhi_segmented","Yamuna_Atmasiddhi_segmented_complete","Yamuna_Samvitsiddhi_segmented_complete","Yuktidipika_segmented_complete"
"Sankara_bsbh_unsandhied",0.589389154595298,0.761418058152968,0.802199659556373,0.697394557814392,0.693187117004412,0.832569263629648,0.749913057138814,0.637699618054834,0.912504335305399,0.845581531307928,0.982984936443373,0.548544273766514,0.767475037968723,0.724215650171193,0.859272732323748,0.714961989585738,0.873481290221553,0.912636337547528,1.0382577209099,0.738880841302767,0.75832063566015,0.658210480455748,0.923032371741707,0.774877578053244,0.67031772297181,0.833780166690894,0.962212512756585,1.21478174279855,1.20786393479267,0.72002951796495,0.852928883575378,0.936566059799878,1.01549570552503,0.681019401037837,0.933816702167634,0.869459877161459,0.895859418193525,0.776607748212788,0.971489670169893,0.873594474072321,0.729812120081737,0.764354210473498,0.870033236733883,0.857864305792465,0.879559824749756,0.806875215724418,0.810149057238667,0.959334870257004,0.775682400598387,0.675171673994412,0.856120044333118,0.704542124901742,0.700310249066274,0.838252817770623,0.900761818358927,1.0992413835127,0.906630487035503,0.583713634490602,0,0.912504335305399,0.767475037968723,0.845581531307928,0.982984936443373,0.724215650171193,0.859272732323748,0.873481290221553,0.691204352180404,0.936464111014451,0.907384567281495,0.837415720377439,0.596842929331535,0.701037383824256,0.6869397528741,0.896466864756765,0.956051826040364,1.39022515623565,0.791558856418434,1.07423458491984,0.774471853827258,0.912362648838771,0.796830620418479,0.859606930639282,0.732544286473478,1.0771736306977,0.708574117724326,0.779135372461874,0.941273357357972,1.0766992943776,0.864050754064741,0.957104887753521,0.824332465897504
"Sankara_IUBh_segmented_complete",0.812164091144864,0.705750076051423,0.705549537984904,0.748081763069022,0.616081048029362,0.658788933539686,0.657662097126978,0.61089404656603,0,0.68109868149135,0.849276796645472,0.591056390135569,0.670530834871647,0.758485982772744,0.605903574270001,0.588408569591369,0.778147550346974,0.922220009853721,0.913171740008089,0.906947413674123,0.522184561414426,0.566806459388803,0.744752115067656,0.62358406159067,0.661685173666923,0.970976771127736,1.09141809588512,1.14697374722148,0.935399032745828,0.686533403404568,0.880829181657707,1.06827742255381,0.95288393428531,0.597497390264377,0.976375768007627,0.792136777022918,0.787707472746942,0.705179632407808,1.18340804110173,0.902091190739391,0.71496888013389,0.972190618811716,0.69420525404573,0.629928204733724,0.898022051601076,0.595700822598715,0.533174062490087,0.899212037088802,0.526079124674834,0.784655972727696,0.826451665729963,0.699212778641173,0.705364278621129,0.889313604192508,1.2465785429702,0.825898895294018,0.711081670855162,0.685654129066451,0.912504335305399,0,0.670530834871647,0.68109868149135,0.849276796645472,0.758485982772744,0.605903574270001,0.778147550346974,0.745323982955983,0.925125278459001,0.943814327792894,0.763792170515388,0.669242485535397,0.822871180807715,0.641578444838161,0.833783923116012,1.14695336309842,1.41019106426104,1.02493255142456,1.16328560035631,0.821758319793816,0.771996478786525,0.665197264604352,0.668152117056768,0.906744703907251,1.11304243433652,0.880127218764671,0.7246999535891,1.05945401852034,1.03717735311976,1.0888141549803,0.749635474584245,0.98603136983162
"Sankara_KaUBh_segmented_complete",0.646300665830852,0.573586468307672,0.499206214317021,0.516958794925989,0.417834734594097,0.64518439575255,0.622588213491086,0.437246707800978,0.670530834871647,0.660397852045374,0.716804112435403,0.471268414772281,0,0.612728139405243,0.615572507824453,0.449319333424301,0.616606442239877,0.839972928525556,0.945910503937017,0.671448898812995,0.452644420628253,0.441695931923121,0.562180004951328,0.518203691732306,0.506275385501087,0.758795127970419,0.877495390920704,1.01097158895376,0.84210088902269,0.497117001989994,0.783789404543416,0.888806313804623,0.817551998579417,0.456965281100244,0.78735647290805,0.654822894974202,0.704207948767892,0.732911159703154,0.961112378536155,0.765875050782843,0.569819693390914,0.725494461717758,0.64054187908509,0.48031225164122,0.741535893574545,0.492462197609722,0.490269461964299,0.898667447583559,0.465629059671304,0.658638278818886,0.603811644504547,0.519217246368055,0.52202128150329,0.734973716800657,1.08749095163236,0.741495445737055,0.516989404969532,0.523685301603645,0.767475037968723,0.670530834871647,0,0.660397852045374,0.716804112435403,0.612728139405243,0.615572507824453,0.616606442239877,0.577946322349352,0.708776173174734,0.762794826697568,0.583934449877078,0.506384838085624,0.67438860236661,0.471555653543373,0.725510296604382,0.966554180304068,1.32826462192931,0.801457957825723,0.990727664999398,0.617322887378169,0.622040585255073,0.573910326103822,0.645062140232214,0.551288622726959,0.910117000004679,0.68325166146402,0.565131850682647,0.900122262118443,0.854160806799463,0.892511937697482,0.688682073252347,0.655333254593202
"Sankara_KeUBh_segmented_complete",0.732194813955897,0.721275344094947,0.769269621517903,0.756236176862487,0.60387823293804,0.624744949627113,0.634723809826272,0.631877756518977,0.68109868149135,0,0.83965807517414,0.587878291644849,0.660397852045374,0.855509221490536,0.669582797693858,0.549793106382629,0.779869814993307,0.834062814771583,1.03154201679125,0.84434902109817,0.626565797376486,0.608226493835024,0.776463436131126,0.675394605948022,0.694022548459038,0.850194083487261,1.09642706161091,1.03767388379655,1.10024986063718,0.659281583309044,0.856533717000679,0.922228874093025,0.921267199367892,0.677172993681327,0.968486601556933,0.763085280902518,0.729704583775207,0.709660977503885,1.02565081277723,0.867178610280576,0.684733204796255,0.923533314373991,0.728823408152637,0.66083799288066,0.917624446383138,0.705888871093685,0.656441162223076,1.02950332013766,0.630460360636894,0.70210727508616,0.805604108170766,0.747873829713257,0.751294697417689,0.875937825723295,1.22280740625198,0.928801509520542,0.742974340407244,0.623453390454593,0.845581531307928,0.68109868149135,0.660397852045374,0,0.83965807517414,0.855509221490536,0.669582797693858,0.779869814993307,0.683264771778114,0.902584933668367,0.987811339808239,0.760861265233851,0.63235178205256,0.767445279619268,0.666707062300658,0.863428836707268,1.04089615229246,1.39691845661565,0.967116869241189,1.07924471670726,0.700724208225657,0.777183541635112,0.68333994321631,0.607575118149776,0.801133945113709,0.962983146058059,0.688399927875624,0.749841326002246,1.04116000176667,0.986492313506685,1.0115639423457,0.824071982517621,0.905434983622706
"Sankara_KeUBhVakya_segmented_complete",0.93822284845401,0.657979777401791,0.757850467175762,0.70678989453678,0.610083141489848,0.776189763240021,0.784859521949183,0.787627338881815,0.849276796645472,0.83965807517414,0,0.813149255578122,0.716804112435403,0.919417501713711,0.802717312569982,0.642140320756968,0.875910237184092,0.908587295330126,0.896719187208193,0.863512477746057,0.537097340496201,0.62252155768255,0.761056802524822,0.721204096416556,0.732936753703965,0.946260193697967,1.03967754814124,1.11824748375637,0.919558731158104,0.70657628261399,0.858024510169008,0.775848687214208,0.880461160252128,0.674685141296062,0.917109656119612,0.735330400571239,0.896697252018333,0.809032169137585,0.872970011120077,0.796320633177291,0.72649367464141,0.858633337038125,0.764332624922989,0.684364578738657,0.885606133277152,0.643992911894933,0.603891858374914,1.01091304261016,0.577850190621846,0.815633458114118,0.774481367925546,0.732534723383171,0.739147832502818,0.897433489782369,1.35200055966692,0.862321183323087,0.705387637566616,0.80445650978012,0.982984936443373,0.849276796645472,0.716804112435403,0.83965807517414,0,0.919417501713711,0.802717312569982,0.875910237184092,0.725752237705317,0.777323070582323,0.823373000192972,0.748425770911883,0.700735251898094,0.767961887089614,0.673823061472247,0.774565836657949,1.0127765897922,1.4553465537451,1.04987334274212,1.31936609420169,0.750382875733958,0.758395898272927,0.697694561095175,0.701458696486491,0.864682401728982,0.972689044915316,0.749010117221146,0.686679615967013,0.955075826854757,0.745177020928616,0.916703547701393,0.732787677822923,0.927316575261421
"Sankara_ManUBh_segmented_complete",0.681424704985673,0.807517023807149,0.68574559915344,0.702477429392866,0.662259878618619,0.778517334809721,0.725607197340315,0.584885406643947,0.758485982772744,0.855509221490536,0.919417501713711,0.516497677474329,0.612728139405243,0,0.75390828849883,0.706505243491876,0.812873740882575,0.850314678648878,1.01127325531413,0.614883365591605,0.698905135348755,0.638878405169543,0.896294031690586,0.693881820701573,0.627756888359777,0.854135283455334,0.967408545663142,1.09975258487589,1.00468467640538,0.641292522435492,0.866520891105208,0.925973203304254,0.983409789089694,0.657481172975948,0.732071073357812,0.820657707887929,0.820686106920904,0.875128181211149,1.04978718815247,0.922480030851022,0.705985301389793,0.821312918999235,0.830932587120686,0.806137903204261,0.917987480822391,0.723833927464948,0.732790744327473,0.928684785421723,0.70791095217366,0.72876884659771,0.826744959164478,0.688034540487263,0.684792575109163,0.855246185423316,1.17731863684506,1.04619815557026,0.840695010141278,0.61629298094448,0.724215650171193,0.758485982772744,0.612728139405243,0.855509221490536,0.919417501713711,0,0.75390828849883,0.812873740882575,0.604888433661767,0.923576723402095,0.896537557455633,0.731695288828222,0.571519063304545,0.746607149818155,0.674692982822146,0.934415550184031,0.962238397192121,1.21001909850657,0.850526207117833,0.969691310860579,0.767323966798862,0.85627294140958,0.776478230245525,0.798064475647543,0.802343807030095,1.06022723872209,0.775860635886715,0.742419928640579,0.863582958084929,1.01972155922323,0.95086163491786,0.866378917869857,0.793020485099489
"Sankara_MunUBh_segmented_complete",0.767918265981549,0.671087753346098,0.748626997411204,0.756136916807704,0.553615044922764,0.634775518955325,0.584255655499799,0.550659801139517,0.605903574270001,0.669582797693858,0.802717312569982,0.59088466466941,0.615572507824453,0.75390828849883,0,0.559057446157906,0.647706181176237,0.894222720580537,0.923261183570187,0.83235120158155,0.541909674473624,0.569180405977941,0.744955272238677,0.644878989885981,0.668390595010613,0.947530376356581,1.07445911870358,1.05872424814662,0.962231243759989,0.611390545307986,0.886986441494434,0.914481354968411,0.846750772470356,0.651796265394958,0.955727235467461,0.773846551604395,0.731725786768279,0.75203294343106,1.04617755048672,0.896040757585328,0.641992597515545,0.828567504186829,0.664702346090664,0.629221639626578,0.792626754143686,0.616285307808436,0.57496601688248,0.97013108018829,0.567871079067227,0.70027116890345,0.856332176230168,0.683154647104383,0.68889536002238,0.830749229583549,1.14640368462934,0.905979676071461,0.703613983276373,0.586292559781943,0.859272732323748,0.605903574270001,0.615572507824453,0.669582797693858,0.802717312569982,0.75390828849883,0,0.647706181176237,0.67616664394631,0.751210935364538,0.789726911253695,0.733072238721113,0.574180610713052,0.735692897629022,0.576414027020848,0.81736287021943,1.0885438541076,1.44874026766246,0.98019167675274,1.15519517569926,0.724012937425985,0.695468852613289,0.665443632392033,0.647608861611723,0.775909834165782,0.949172301217448,0.770127352872534,0.737127849734375,1.00876971471514,0.932162477315274,0.94663929523651,0.679737347813454,0.871863991400318
"Sankara_PrasUBh_segmented_complete",0.780865062520499,0.744466417297961,0.776096761232624,0.770222798409517,0.570587207769511,0.768566636410519,0.712049206418492,0.658606765445477,0.778147550346974,0.779869814993307,0.875910237184092,0.634192309707661,0.616606442239877,0.812873740882575,0.647706181176237,0.648723690594765,0,0.860046806781232,1.02110149688435,0.79243852611377,0.631563434266996,0.613647691389631,0.761891534917677,0.669640563647158,0.721910141481885,0.88844671785728,1.04571765605206,0.993690223742891,0.960055393260309,0.644395066832688,0.860556684901656,0.955134301755061,0.913559107840481,0.63330308496586,0.878325215996701,0.775394527698105,0.706642520741609,0.835499581101399,1.01800551267743,0.887836909807515,0.68955624942607,0.892852758486798,0.81886787752757,0.722647910892596,0.84099489341194,0.68504965336842,0.651703212554232,1.02407520723387,0.64460827473898,0.799741944638781,0.776621507141243,0.741116252573309,0.739735261128287,0.857887464390475,1.30328471406399,0.88562231906478,0.754348673469832,0.626985230517981,0.873481290221553,0.778147550346974,0.616606442239877,0.779869814993307,0.875910237184092,0.812873740882575,0.647706181176237,0,0.604933950389579,0.916113026566973,0.877671906772856,0.714842139651375,0.623571100882399,0.815952948255978,0.635268029506042,0.892878495221053,1.00803655960873,1.39085448505257,0.991776918213481,1.11263550365673,0.703714899458252,0.725155076006414,0.664429060960765,0.748821826030207,0.701543548130482,0.974997530136255,0.796636356689862,0.82830537681218,0.999343928638257,0.932514494850292,0.964562998648995,0.830353359747516,0.838984351634807
"Sankara_TaittUBh_segmented_complete",0.613944708347517,0.582328463366786,0.550202367140184,0.541663953130979,0.450937061333669,0.70672185352272,0.654597839029525,0.50728977183801,0.745323982955983,0.683264771778114,0.725752237705317,0.542553641176486,0.577946322349352,0.604888433661767,0.67616664394631,0.496606192882778,0.604933950389579,0.846394818749725,0.823875087460492,0.608277608015631,0.533550626684138,0.493818952113929,0.670123572078513,0.553435662159877,0.444931474976787,0.757699553645875,0.863716562311485,0.867057210908316,0.916036718445088,0.492232561349617,0.671215927209821,0.722589789586476,0.713867865252508,0.475629557824951,0.76663123021353,0.70897867087369,0.631127624342026,0.720263296692767,0.785050018702176,0.754700643667392,0.588594618372578,0.67883868813665,0.689888476686843,0.591012809889844,0.695384933910497,0.547644076826417,0.563442810849771,0.860212191077599,0.544106377165991,0.594923114474083,0.652448083176042,0.54857489551324,0.547926825292978,0.722499771247989,1.13130672908939,0.792395176161582,0.647560651218134,0.474309131203895,0.691204352180404,0.745323982955983,0.577946322349352,0.683264771778114,0.725752237705317,0.604888433661767,0.67616664394631,0.604933950389579,0,0.720786342345711,0.774333689812635,0.646817353035233,0.503003724760395,0.638433477739641,0.470076423089663,0.785154921388674,0.7456173168485,1.18208324485584,0.784274863576202,0.941363834556625,0.517893053722795,0.685284441194654,0.59299431927006,0.674514082545612,0.603123867749253,0.7641707934598,0.528986074885502,0.6814744611771,0.827438132334225,0.850760970576932,0.777571317280517,0.661707470862699,0.655461381421765
"Sankara_Upad_Gadya_segmented_complete",0.889105614774028,0.77556741854213,0.80010875272807,0.746883986730229,0.683656714005049,0.735718245424161,0.71122166206292,0.779182464698715,0.925125278459001,0.902584933668367,0.777323070582323,0.865414186965426,0.708776173174734,0.923576723402095,0.751210935364538,0.755516879177662,0.916113026566973,1.01925339291979,0.987788219394972,0.841680652049068,0.606805565473673,0.644226524014726,0.819751890049534,0.765396679939014,0.781199490875299,0.94536768982566,1.10962196012397,1.0758061183604,1.06766174482446,0.707723364187869,0.896525603379307,0.934847626925332,0.869710702835922,0.71364262034783,1.00507470701823,0.784800398908285,0.80256521609358,0.909499585485884,1.01524607267613,0.805428526189469,0.79539750822612,0.86324381689759,0.780122064602559,0.697240119900708,0.920495725209602,0.649403493279633,0.68212244750975,1.01216577673267,0.658057477769159,0.748280599281868,0.855433439519776,0.778862533977538,0.7857905140022,0.8917338414817,1.30797862096582,0.929582431551402,0.68167605542754,0.6980707680061,0.936464111014451,0.925125278459001,0.708776173174734,0.902584933668367,0.777323070582323,0.923576723402095,0.751210935364538,0.916113026566973,0.720786342345711,0,0.840856700136347,0.811204028160815,0.689485801097615,0.789928670803282,0.695769365604959,0.75086806513835,1.09538009056736,1.44195901375242,1.04607196276807,1.25603110726962,0.775326551281398,0.8001156996416,0.826595332943133,0.78875762618733,0.826332489750845,1.06592012784119,0.779903642209421,0.664227634934561,1.01116839833028,0.960776996755744,0.98901957895953,0.78484295297264,0.917321487026821
"Sarvamatasamgraha_segmented_complete",0.784919691210278,0.675790387430763,0.77315208085418,0.663609586745912,0.674830459950025,0.750301814610061,0.805646753941983,0.77399662564083,0.943814327792894,0.987811339808239,0.823373000192972,0.829437090469265,0.762794826697568,0.896537557455633,0.789726911253695,0.711170724580894,0.877671906772856,0.874441312196358,1.08117443645354,0.756948335381483,0.584146163187842,0.632058960491859,0.71890543039943,0.668681839534769,0.720752739799396,0.88944914001876,0.9518353215092,0.992094922324075,0.990045295295968,0.656224769362691,0.83432559640298,0.84883169249375,0.819753902330545,0.594494722262905,0.826082276373986,0.708378618734857,0.714570503323462,0.882983517346289,0.905343336573174,0.834297084070379,0.692679414837072,0.827599728846296,0.772593846480104,0.715280427261453,0.887348629259078,0.628937334880106,0.668011947837124,1.01553969373611,0.645513680858859,0.77554965218074,0.818787960543642,0.675311470569095,0.667243028602467,0.915126326901578,1.3838988788984,0.92319246418086,0.828577041023497,0.821208934173568,0.907384567281495,0.943814327792894,0.762794826697568,0.987811339808239,0.823373000192972,0.896537557455633,0.789726911253695,0.877671906772856,0.774333689812635,0.840856700136347,0,0.751433212633426,0.690587642874968,0.66082460972005,0.598332251960385,0.762187574259988,0.969147085860602,1.45741987643678,1.005388088983,1.13600738823566,0.686022289745781,0.680642277969877,0.640488514099008,0.696779201282117,0.761990645873261,0.965516966655627,0.766324750995704,0.683762739598544,0.86664155992636,0.863007149727694,0.72624681142675,0.762911597767758,0.866420101902678
"Sthiramati_Tvbh_segmented_complete",0.699817521771021,0.594919142652471,0.638748235203235,0.649415136406202,0.459338031718815,0.715556874783265,0.741015979141503,0.621486820892483,0.763792170515388,0.760861265233851,0.748425770911883,0.62255239755623,0.583934449877078,0.731695288828222,0.733072238721113,0.521851734633397,0.714842139651375,0.890678815307622,0.831293850224625,0.646809502371803,0.421848443931017,0.397191407608637,0.622565280092232,0.448394709584332,0.597055311995867,0.736161060771836,0.843423925408577,0.967589992940461,0.859197879214581,0.445056371362848,0.685583066929689,0.790358717797968,0.764852668857693,0.38297299359237,0.641547387171917,0.66030826062288,0.701314737939858,0.739316147570292,0.947475521498868,0.743180244528533,0.502788770675955,0.683036367642018,0.628826090973334,0.476626651510213,0.744248686525919,0.442272013916044,0.422707878555363,0.868133401605967,0.387426469479289,0.685330978040468,0.647338529745803,0.580126441723182,0.583046205011005,0.800565837254895,1.15078960818688,0.812675560287434,0.587686707047793,0.655960899479447,0.837415720377439,0.763792170515388,0.583934449877078,0.760861265233851,0.748425770911883,0.731695288828222,0.733072238721113,0.714842139651375,0.646817353035233,0.811204028160815,0.751433212633426,0,0.581679180992324,0.660025732522894,0.543975291064208,0.694841250212221,0.89844491051849,1.25104761214453,0.780233974146928,0.979074799561087,0.510434611023043,0.590862580872042,0.477082586489421,0.563469097910408,0.659205064599028,0.918035691960022,0.650636477303169,0.558294745488532,0.836221016809578,0.840198301901803,0.813761288679936,0.657872537592706,0.782166257185478
"Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi",0.651442162753718,0.507861089687599,0.450330830760423,0.449073331650352,0.366744600258432,0.615343959450093,0.46700652448971,0.513429646636476,0.669242485535397,0.63235178205256,0.700735251898094,0.446527895778735,0.506384838085624,0.571519063304545,0.574180610713052,0.395333120294446,0.623571100882399,0.81798203871776,0.801108321668984,0.487023951211978,0.387225395547149,0.321565769574371,0.550206476564784,0.449284065300064,0.468037479479511,0.683773246128157,0.787345511102059,0.910300416803772,0.808340444119805,0.402996697962983,0.6700479545783,0.738867251993472,0.699788546007533,0.414101542091516,0.650841058382778,0.595194205208485,0.55195934143533,0.67181828950606,0.82926518949311,0.669525817251262,0.399088374898055,0.647400114847562,0.527480841604007,0.468349913416276,0.661755896332841,0.414649812867531,0.412145195777405,0.751975867114928,0.391091692707991,0.548727764113932,0.624515534151587,0.47858242056891,0.477153750424085,0.639383134229792,0.958033489218544,0.735091637909314,0.500614616709406,0.442273197122871,0.596842929331535,0.669242485535397,0.506384838085624,0.63235178205256,0.700735251898094,0.571519063304545,0.574180610713052,0.623571100882399,0.503003724760395,0.689485801097615,0.690587642874968,0.581679180992324,0,0.470946900053223,0.311848428691245,0.675041495333289,0.84918070815577,1.27098841424372,0.756172196727758,0.997956330984352,0.547508806718217,0.588270649390351,0.536268873480833,0.558788412902276,0.625980753735766,0.870265630574598,0.573822356267061,0.510597826623862,0.673562786435115,0.83920920052742,0.754057752395618,0.536816418685302,0.674076098476302
"Suresvara_Naiskarmyasiddhi_segmented_complete",0.714039464974842,0.561637579968764,0.615667778574521,0.600701204246953,0.508977994591301,0.774119902934332,0.670653455634585,0.594405175861402,0.822871180807715,0.767445279619268,0.767961887089614,0.618393476919147,0.67438860236661,0.746607149818155,0.735692897629022,0.530323752063877,0.815952948255978,0.88316599560412,0.877194783207206,0.617238286922829,0.464868247455295,0.430172851236749,0.6318527426737,0.560498393592379,0.583309189744056,0.770949681976926,0.855555703625049,1.02212604940657,0.985354398662163,0.543003821718269,0.69387645818154,0.746183935760594,0.694491155850469,0.461598947715039,0.768605572609302,0.633243811886006,0.631096018580948,0.760003018452102,0.892040389946839,0.744376934518036,0.546030786181815,0.650068693959983,0.616902483411202,0.538616679722641,0.684625503667179,0.523053377284394,0.510155321199882,0.826605411780238,0.475427922821379,0.611414785934834,0.723073308058336,0.556419561693973,0.552378111254356,0.736666620831082,1.07121529393105,0.831260387607251,0.704825455145161,0.627249142054581,0.701037383824256,0.822871180807715,0.67438860236661,0.767445279619268,0.767961887089614,0.746607149818155,0.735692897629022,0.815952948255978,0.638433477739641,0.789928670803282,0.66082460972005,0.660025732522894,0.470946900053223,0,0.503137567001622,0.706554132378789,0.835855648754998,1.31277926145454,0.770236928365013,1.03141806014132,0.604632303488356,0.705152853275538,0.672401197420379,0.694223982052783,0.656871284289598,0.934289807492311,0.621536444344125,0.594066720099593,0.720357254065087,0.846248069369375,0.680760096482121,0.649914983955899,0.751856202780871
"Suresvara_TaittUBhV_segmented_complete",0.699737099231952,0.440839147747833,0.417082793017956,0.436423142216139,0.354988885099007,0.520973606802929,0.53020171604505,0.508495326909979,0.641578444838161,0.666707062300658,0.673823061472247,0.523809551337419,0.471555653543373,0.674692982822146,0.576414027020848,0.366464098824505,0.635268029506042,0.894336140359793,0.77252655601564,0.553822648753665,0.346449549441858,0.348090863023044,0.507585758135752,0.413383535743622,0.469642021507293,0.703500894377026,0.795313914000216,0.917644630223046,0.824389748452719,0.388185199649106,0.67269507802737,0.717333147951898,0.664168121324766,0.35193562051393,0.655527421535813,0.549793677656153,0.581058052963823,0.671330141742428,0.864636628841671,0.637039498756221,0.440782221428311,0.660056385791978,0.522332809372582,0.444965203702817,0.598267035645897,0.382993295166016,0.367725842131844,0.795069808776962,0.348660202560742,0.602806313815835,0.549748769583598,0.461136824815279,0.463448952184548,0.604853113555518,1.04208746105035,0.629928195701615,0.488193935331623,0.549441289820535,0.6869397528741,0.641578444838161,0.471555653543373,0.666707062300658,0.673823061472247,0.674692982822146,0.576414027020848,0.635268029506042,0.470076423089663,0.695769365604959,0.598332251960385,0.543975291064208,0.311848428691245,0.503137567001622,0,0.567642618871062,0.860805015458021,1.2807685317179,0.76502570532506,1.016948803738,0.474693393612794,0.4638179059543,0.455360148876997,0.561265014201482,0.579159309341942,0.753781737546636,0.56753557873833,0.496571040474049,0.814221996880565,0.808993227759776,0.75916322889673,0.52968795265656,0.675788827966096
"Totaka_Sruti_segmented_complete",0.902079956300429,0.673623225568288,0.716319817568686,0.700029794740137,0.572543328278085,0.5918296245126,0.811499970965577,0.74294579384597,0.833783923116012,0.863428836707268,0.774565836657949,0.731767323451259,0.725510296604382,0.934415550184031,0.81736287021943,0.551408600685146,0.892878495221053,0.944635183582098,0.822956441964024,0.759261101515677,0.350717699384687,0.443972862415251,0.610791390855184,0.602832174816513,0.671430045077029,0.838657851648007,1.00076521389756,1.03167516129981,0.972154916365141,0.562111672489437,0.776807262458461,0.818881616312291,0.755901674760076,0.492970080088812,0.85756108164327,0.617876347478979,0.757335283418693,0.876404719898379,0.960954312948625,0.7596687278408,0.614807272272254,0.731414338149459,0.580170632246993,0.528944045576143,0.803171644488424,0.525339455879738,0.459437283043831,0.896914018621048,0.417473476893961,0.808025805617961,0.796620109004166,0.605479973889353,0.610314940688067,0.779244061694887,1.22291657422006,0.775359307225014,0.555612182605484,0.804197114758809,0.896466864756765,0.833783923116012,0.725510296604382,0.863428836707268,0.774565836657949,0.934415550184031,0.81736287021943,0.892878495221053,0.785154921388674,0.75086806513835,0.762187574259988,0.694841250212221,0.675041495333289,0.706554132378789,0.567642618871062,0,0.944918125538479,1.45892389857962,0.904055658547745,1.20445454976793,0.721575728170955,0.618614839621491,0.663140386918867,0.619083827398228,0.798769047239552,1.00399780159459,0.73949984030483,0.647506534190684,0.882748006438475,0.749654439084267,0.758871085944361,0.625150820706073,0.916693710196623
