,001_LalitaBhasya_segmented_complete,002_Pseudosankara_Sanatsujatiya_segmented_complete,003_Pseudosankara_SvUBh_segmented_complete,004_Pseudosankara_Visnusahasranama_unsegmented_complete,005_Sankara_Adhyatmapatala_segmented_complete,006_Sankara_ AiUBh_segmented_complete,007_Sankara_BhGBh_segmented_complete,008_Sankara_IUBh_segmented_complete,009_Sankara_KeUBh_segmented_complete,010_Sankara_KeUBhVakya_segmented_complete,011_Sankara_ChUBh_segmented_complete,012_Sankara_KaUBh_segmented_complete,013_Sankara_ManUBh_segmented_complete,014_Sankara_MunUBh_segmented_complete,015_Sankara_NrsTBh_segmented_complete,016_Sankara_PrasUBh_segmented_complete,017_YSBhV_unsegmented_excerpt,018_HastaBh_HastaBh_segmented_complete,Abhinavagupta_IsvPrV_segmented_complete,Abhinavagupta_Paramarthasara_segmented_complete,Abhinavagupta_Tantraloka_segmented_complete,Annambhatta_Tarkasamgraha_segmented_complete,Asanga_Abhidharmasmuccaya_segmented_complete,Bhaskara_BhGBh_segmented,Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete,Candrakirti_Prasannapada_segmented_complete,Dharmakirti_Hetubindu_segmented,Dharmakirti_Nyayabindu_segmented,Dharmakirti_Pramanavartika_segmented_complete,Dharmakirti_Vadanyaya_segmented,Gangesa_Tattvacintamani_segmented,Jayarasi_Tattvopaplavasimha_segmented_complete,Kamalasila_Bhavanakrama_segmented_complete,Kamalasila_Madhyamakaloka_segmented_complete,Kavirajayati_Samkhyatattvapradipa_segmented_complete,Kumarila_MimSV5.4-9_segmented,Kumarila_Tantravartika2.2.1-4_segmented,Madhusudana_Advaitasiddhi_segmented_complete,Madhusudana_Siddhantabindu_segmented_complete,Madhva_Anuvyakhyana_segmented_complete,Mandana_Brahmasiddhi_prose,Mandana_Karikas_complete,Mandana_Vibhramaviveka_segmented_complete,Mathara_Matharavrtti_segmented_complete,Nagarjuna_MMK_segmented_complete,Nagarjuna_SuSapt_segmented_complete,Nagarjuna_VigV_segmented_complete,Nagarjuna_YuktSast_segmented_complete,Padmapada_Pancapadika_segmented_complete,Prasastapada_Padarth_segmented_complete,Ramanuja_BhGBh_segmented_complete,Ramanuja_Sribhasya_segmented_part,Ramanuja_Vedarth_segmented_complete,Sabara_MimSBh_segmented_1_7,Sadananda_Vedantasara_segmented_complete,Samkhyaparibhasa_segmented_complete,Sankara_BAUBh_segmented_complete,Sankara_BSBh_segmented_complete,Sankara_TaittUBh_segmented_complete,Sankara_Upad_Gadya_segmented_complete,Sarvamatasamgraha_segmented_complete,Sthiramati_Tvbh_segmented_complete,Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi,Suresvara_Naiskarmyasiddhi_segmented_complete,Suresvara_TaittUBhV_segmented_complete,Totaka_Sruti_segmented_complete,Udayana_Nyayakusumanjali_segmented_complete,Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2,Vacaspati_Bhamati_segmented_complete,Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete,Vasubandhu_AbhidhKBh_segmented_complete,Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete,Vasubandhu_MahaySABh_segmented_complete,Vasubandhu_VimsatikaKVr_segmented_complete copy,Vatsyayana_Nyayasutrabhasya_segmented_complete,Vedantaparibhasa_segmented_complete,Venkathanatha_Nyayaparisuddhi_segmented,Vijnanabhiksu_Samkhyasara_segmented_complete,Vimuktatman_Istasiddhi_segmented,vivarana_unsandhied,Yamuna_ Isvarasiddhi_segmented,Yamuna_Atmasiddhi_segmented_complete,Yamuna_Samvitsiddhi_segmented_complete,Yuktidipika_segmented_complete
Vacaspati_Bhamati_segmented_complete,0.808198257225457,0.810904762775614,0.721238013045824,0.736428199759408,0.869709988165356,0.852551591905448,0.684419568721603,1.02402324697421,1.00804964455004,1.05412831306682,0.714250955196481,0.792880893512225,0.817414419226792,0.956643003015519,0.847124078617644,0.962947693012613,1.02634585858519,1.20394588112759,0.668540835078158,0.784427914404757,0.685314362070394,1.06405233618049,0.790757998438564,0.535796691123571,0.850686684117662,0.937025887941,1.2112258772277,1.22578253768914,0.684694132071471,0.794247073323942,0.897820339168687,0.94472373775378,0.676988741400844,0.900680964305976,0.831180829032057,0.91148615378729,0.953999716397528,0.974049863472608,0.879392884620078,0.73503585659185,0.648310425257444,0.915658366135476,0.753074680778582,0.824663111733893,0.79427334056194,0.828955245789589,1.0747040169257,0.795969925752454,0.662439508886393,0.869795155149723,0.641766204101345,0.636388779467005,0.862397038264148,0.985389070840287,1.17637278889358,0.90383295058842,0.704084702050201,0.629445883347438,0.753851431331174,1.02305379926574,0.938397214375633,0.758830861418495,0.715681158787668,0.730416367720717,0.714249936047807,0.872922129756824,0.879212026396816,0.984878508271765,0,0.626738008032572,0.808430423826176,0.937479921759398,0.76741758096286,0.964919926415769,0.71959489156662,1.11959317492195,0.679075555979175,0.795354098930709,0.928656866805607,0.749645055962753,1.08071424017697,0.849829321941222,0.999966022111401,0.813187696958754
Mathara_Matharavrtti_segmented_complete,0.629518142002502,0.645102307579833,0.604771818348107,0.546667330834313,0.700105212173971,0.731326594517872,0.651184864123364,0.881899949128006,0.898862629504439,0.866791338479057,0.717478688067969,0.704971400769223,0.881996310247427,0.762311995617421,0.689702385018091,0.881197301686747,0.971578967274471,0.978538348329168,0.654134149620479,0.495069439824966,0.498975557897841,0.77441202346951,0.54188111359794,0.573662129619862,0.70438090199723,0.859677339057214,1.09851499173436,1.02656878623446,0.596348389416623,0.704134845194346,0.875563059309831,0.81732138201253,0.515846402977136,0.806462536873274,0.694696097018816,0.80359546490709,0.763277481715102,0.984988148591943,0.713573100965031,0.606743920947918,0.803991232295821,0.675288173300299,0.509612306147824,0,0.51230694752746,0.525893865123272,0.856368194073995,0.513906595122513,0.709855489872216,0.746701895217862,0.576622336487885,0.580387736753289,0.842286748488354,0.919584937621048,0.968709399952893,0.601828250397276,0.715819817289772,0.713533653166695,0.651357624852506,0.808120387841905,0.837445521571793,0.703681711453034,0.585883098377552,0.631896394495365,0.519477174714312,0.7500081319404,0.972753969316511,1.45224182871602,0.824663111733893,1.06829459502148,0.636645641683011,0.673343583889072,0.595332560091434,0.725963210259535,0.617454104338864,1.02001282416315,0.698200377830722,0.587775873098256,0.902382415919763,0.75324578039906,0.864641787301759,0.837621205521133,0.67333690347434,0.722917399307186
Nagarjuna_SuSapt_segmented_complete,0.439253604490726,0.449576513922909,0.425489484907622,0.263628396542243,0.439897383535959,0.480804210387266,0.534013524858636,0.571948649451218,0.733657573575974,0.632925680857253,0.559109261049864,0.508960394772954,0.732461948081382,0.577962754932077,0.406985574042717,0.641248161422186,0.847739050881934,0.781983020533818,0.582608253353302,0.124873173900079,0.187997001829638,0.469230595117801,0.225142899595078,0.473189266635808,0.63808416983615,0.789194060346136,0.927430303294714,0.772087733366642,0.383952051116368,0.628627658513121,0.796939162353408,0.698886383009677,0.254151673145604,0.668603299215625,0.427635207990161,0.564991025039301,0.627216891946228,0.972595177632024,0.583147550293541,0.370360769055437,0.707401513174361,0.381485680449281,0.238753112337491,0.525893865123272,0.244282544300886,0,0.677906656865508,0.0412683967132226,0.668711109345688,0.532386835349474,0.379350241719958,0.382666548430209,0.617815793357917,0.924421247513837,0.709835468981371,0.318182452443901,0.588050058200386,0.642376828554997,0.534560811905673,0.662527481529392,0.593864132106014,0.435661777924844,0.370503805016314,0.479433866461329,0.290019957456415,0.427680013895828,0.918558461934492,1.52842470065724,0.828955245789589,1.17965167193361,0.429426745063149,0.40081668527648,0.406275992216241,0.410346418980359,0.614248811267076,0.881117304041489,0.652143149416095,0.286288648790549,0.768092884618605,0.762895249475918,0.65844061198656,0.735371574598643,0.418406556190683,0.705734256637814
Sarvamatasamgraha_segmented_complete,0.654635077080627,0.728380436978919,0.592044569108468,0.604788084682181,0.684224159712562,0.696590405759923,0.724734879350864,0.898813381793972,0.963825030303118,0.760611036716649,0.800410348661632,0.717673459214845,0.877845806198163,0.766826655703559,0.761875206622527,0.842604955415552,0.842924524904875,1.11435579781705,0.719589001759221,0.512214019227622,0.572386077701717,0.761132263127468,0.601315225748843,0.652471467633186,0.841104377587981,0.898407550733925,0.957489167111521,1.02439761566435,0.593717345442087,0.789517189607306,0.806820418993453,0.78887282837584,0.539724085836446,0.80013170147196,0.659630217591128,0.666926770377954,0.823683672501359,0.87674700648129,0.788626831532674,0.639989654986223,0.75812465202189,0.70095342297399,0.642440595554151,0.837445521571793,0.557512548551491,0.593864132106014,0.969915001537311,0.57213722355703,0.73152741859082,0.753742685791799,0.639819387426612,0.633623333114012,0.893295793855083,1.19476052576686,0.993840154866495,0.739860968224095,0.754629550381231,0.760665982809699,0.710841910841734,0.764104672509028,0,0.684933926942235,0.614756898785887,0.602803886508282,0.553926606057869,0.710027852557948,0.927994573095822,1.51893807129086,0.938397214375633,1.11418426977913,0.61913714660094,0.632345495887626,0.595632007850738,0.630508031780734,0.749814375703261,0.92316262725799,0.724680440450199,0.56514352988276,0.824621829270934,0.771705799752282,0.797301994513703,0.715253125722386,0.690846649743238,0.842961307974723
009_Sankara_KeUBh_segmented_complete,0.793402275870994,0.841083893319095,0.800718050562804,0.68280422915677,0.648383004645796,0.6155234006779,0.692174488728161,0.772661322690704,0,0.922876640882277,0.639017402033525,0.719722776976861,0.90657702391236,0.701348210881675,0.689349285608079,0.826781705561369,0.890341007680982,1.16011160415515,0.907001210410146,0.705465789060544,0.676977706581423,0.963164121338729,0.746000846188451,0.770903028940084,0.920421967824914,1.17721545391189,1.11388539498115,1.2134169258561,0.715736850297666,0.942471487864645,0.979262035993284,0.966001640208016,0.729580598332966,1.06701955456807,0.825063174500693,0.814100650409088,0.75146473357371,1.06384645560047,0.906305221305347,0.745625745864946,0.979135726683811,0.797780662002856,0.740356520065807,0.898862629504439,0.784012085896472,0.733657573575974,1.07255739020258,0.708434542560399,0.7460739953884,0.893470454781747,0.791883372566016,0.793424070625307,0.925778341115248,1.09054953391529,1.07717949942434,0.836901537480788,0.66736904390263,0.722617600053703,0.722289406789827,0.920310167010134,0.963825030303118,0.836652514804438,0.657508670139085,0.788691094503743,0.658427922811946,0.908221664822297,1.12926857271127,1.55073801269509,1.00804964455004,1.15910990564485,0.747205471103745,0.825826909919617,0.739991902971949,0.673988097677052,0.842975985906142,1.00908222350484,0.784834003503636,0.760580647346819,1.13927617700526,0.772507994686469,1.05495640163396,0.987724374099348,0.894250880279541,0.955001748061677
014_Sankara_MunUBh_segmented_complete,0.711345421354254,0.754389232869311,0.712979225327712,0.571652530961055,0.540548026240904,0.520106887636335,0.548157366209269,0.618166651166838,0.701348210881675,0.821133088984706,0.586338038429904,0.635413110329554,0.773929970775249,0,0.664361734810993,0.663547303925809,0.898036576143577,1.00421366343347,0.831684963038113,0.54713850632345,0.564956930543862,0.87264587125333,0.643759913674907,0.651827948639923,0.962996237466097,1.08713222836851,1.07692456237606,1.04390664035542,0.603256938581347,0.898494731642409,0.931314107291567,0.859696992119401,0.646004382346852,0.987002743332271,0.806243575440439,0.75782708102328,0.75430465678885,1.06634421930641,0.907246330246318,0.628663462953161,0.841624923507387,0.661157883413244,0.632140298359224,0.762311995617421,0.61904818273712,0.577962754932077,0.941115543651872,0.571699274951669,0.691588313267177,0.836520728070923,0.640032198072114,0.643982188763105,0.814716949062655,1.02065395820637,1.03897609727588,0.689967354922238,0.5731208773309,0.74549250201738,0.673475856210937,0.716883249603067,0.766826655703559,0.745973027623883,0.554738304765248,0.729348510956414,0.529021335608028,0.791430540835456,1.10548057761756,1.558674990396,0.956643003015519,1.1746667650134,0.703682341749146,0.669600618924377,0.653074729938782,0.64644008234307,0.779743471358086,0.958396255774054,0.772168408684694,0.652670430128898,1.03058664936369,0.774521782554214,0.932129820726044,0.942434770715404,0.67210530780456,0.883462889625357
Mandana_Vibhramaviveka_segmented_complete,0.493265233276359,0.508841167957904,0.485503783502345,0.350030791050239,0.5383414105698,0.553617398126802,0.586464955697019,0.669118244386584,0.740356520065807,0.713610551890676,0.617528017911322,0.498231345551957,0.806240790294724,0.632140298359224,0.449516804794369,0.713365433338305,0.849509903044607,0.851625808758153,0.596556460230303,0.194515962124414,0.234420167030791,0.510495219660168,0.393054395590693,0.502854928060909,0.679881771744169,0.844847974089553,0.980834824825602,0.869257328302009,0.422973800242555,0.624625029252675,0.776568401650312,0.734214132268487,0.295344088684791,0.738008658506083,0.516891700214869,0.579718899714739,0.688973748057973,0.961669335061233,0.581932977797072,0.422039051887277,0.717360830288446,0.40518223115733,0,0.509612306147824,0.283319357821149,0.238753112337491,0.71096410224481,0.197484715624268,0.712339638199954,0.547713661796969,0.436252632244235,0.439699334516922,0.670676030539564,0.844897714716313,0.704319966636528,0.333256664172314,0.620701359949027,0.67802280161243,0.564113496074412,0.677924375036239,0.642440595554151,0.487826543743316,0.427442460276024,0.509086450181383,0.367818352143052,0.497322802120162,0.939728651791538,1.54855161792368,0.753074680778582,1.13895788410837,0.500194092444926,0.48025466523988,0.43087209049827,0.461408606964737,0.593877609246616,0.891187731515082,0.638285685529545,0.38997757365126,0.802587804888375,0.779517164695333,0.651206989691706,0.689108296611072,0.400911134222437,0.710330957579766
016_Sankara_PrasUBh_segmented_complete,0.783228903955492,0.721850624587823,0.712736797402799,0.570533731861324,0.691531593498055,0.609955752387507,0.639302574812087,0.789831812224486,0.826781705561369,0.878906307531299,0.622188054999966,0.619399257818818,0.761360987854521,0.663547303925809,0.751221868238313,0,0.851089819341394,1.03049520602612,0.781855758071285,0.623062543042026,0.602861584203658,0.872737109540054,0.650116265456806,0.691893877560838,0.882884451034342,1.04013154409149,1.01986663727909,1.04759638934396,0.63659440065296,0.871893352891087,0.985355925730317,0.932258276063223,0.63257928982632,0.905399490871352,0.771909335059267,0.716625536979331,0.82138061049199,1.04434099511092,0.89250025382383,0.668182408016252,0.872446830754539,0.802653169493056,0.713365433338305,0.881197301686747,0.674753741347226,0.641248161422186,1.00836231840707,0.634984681441778,0.792272034395843,0.768997748699329,0.709335656438001,0.706245965395701,0.834048623223565,1.14228135718928,1.02011619598766,0.72578191703975,0.56753513732902,0.735079509691907,0.571416490007292,0.873663681272174,0.842604955415552,0.707814833520193,0.568264615137059,0.785821364760654,0.571445177896361,0.874992475419947,1.01285235709776,1.4728455099074,0.962947693012613,1.11576863910955,0.662340944894261,0.705438346668563,0.655626271627484,0.733384584491355,0.724103634189208,0.970283151111172,0.817949784745281,0.748280411701084,1.00010855024717,0.786476879137421,0.907527016933336,0.991550156712003,0.815015805064221,0.859189468277781
Prasastapada_Padarth_segmented_complete,0.612124109776476,0.661869332591452,0.574355864497298,0.507741295679822,0.677185352498214,0.742809267885953,0.697992347006233,0.867485051411742,0.893470454781747,0.834248053756112,0.707565000095826,0.609586742507962,0.804869204384825,0.836520728070923,0.690771531746213,0.768997748699329,0.915986940078221,1.03112782722461,0.705938082971075,0.494758887493322,0.507190267048634,0.733879019172333,0.547380873650307,0.59158236488777,0.734187870421823,0.89755090296227,0.930889561782411,0.967678037400304,0.539524432074858,0.700917594667541,0.858918856637628,0.836959285455355,0.475494808758384,0.752110638956208,0.658571875996427,0.745038440897818,0.82003084167113,0.993334069202563,0.75234063468268,0.604199017986718,0.754759313446241,0.690175729734895,0.547713661796969,0.746701895217862,0.545127408386038,0.532386835349474,0.862421040020039,0.494492061258041,0.745080461087807,0,0.57815261691618,0.578639731152567,0.746845874776965,1.10493830748895,0.887728650680799,0.607556238420912,0.688463629597991,0.684120451291125,0.648901497601832,0.84680529268924,0.753742685791799,0.647152412612633,0.600411267479127,0.696015574775774,0.486312396601535,0.772012498904822,0.891929619013425,1.43000350878024,0.869795155149723,1.06462317515397,0.621965336501761,0.655994554231137,0.570998628074875,0.721916527759975,0.657429946931727,0.844537336240608,0.695942282515537,0.50007929305923,0.867506148467483,0.786521481250406,0.777576129803496,0.711114143808225,0.669496995339359,0.63204143747783
Kamalasila_Madhyamakaloka_segmented_complete,0.76003019461973,0.790735957818608,0.710211754808138,0.581046230326904,0.844094261365664,0.830265349214801,0.792598627487657,1.04213510766088,1.06701955456807,0.975319635853594,0.810532142871088,0.822382684243071,0.725051709628822,0.987002743332271,0.86954088652701,0.905399490871352,1.13394589948303,1.08221411002279,0.532112042200846,0.651152227297004,0.605134977103166,0.764331161293052,0.58474480861302,0.732000256989872,0.79162763224273,0.715152014767713,0.816026242181106,0.927517637513443,0.629191038341587,0.697537235446516,0.949635178643475,0.869917598631486,0.552465395651677,0,0.738071697612637,0.768262085061639,0.946799471477919,1.08288775151119,0.871861683564676,0.650188029080468,0.81175637397012,0.798218135424975,0.738008658506083,0.806462536873274,0.608102688889258,0.668603299215625,0.970358576353961,0.644218093254356,0.812990819065607,0.752110638956208,0.727141420338208,0.722728300066443,0.902383406651022,1.1656283511131,1.12108680306735,0.711871539381114,0.786057193138795,0.842013918012141,0.764044327724149,1.01401964349702,0.80013170147196,0.663344812108858,0.641643160371445,0.780822327363128,0.622497053209436,0.871681753245478,0.923195115659866,1.35697901683775,0.900680964305976,1.03524166456199,0.661054621528451,0.715105833552952,0.656046582082525,0.842877084110938,0.74444298044108,1.04616701373952,0.738459348626585,0.667943602510093,0.773200210712746,0.80793369366971,0.980895112902665,0.905570618199839,0.794178126984771,0.753950730504762
Mandana_Karikas_complete,0.574187754930895,0.552743626612555,0.563868794726033,0.403062124581096,0.499324231310084,0.598931331325866,0.658981888688859,0.728015957305603,0.797780662002856,0.790048451072312,0.655763869487638,0.65853515589309,0.824523419519734,0.661157883413244,0.571667912465284,0.802653169493056,0.849194840652047,0.908522116098609,0.715290561337674,0.343011480550085,0.368466633123015,0.639837077648976,0.538235502412924,0.592698548226767,0.804338491111875,0.985483119118815,1.03368109613243,0.956393449366628,0.475386818124956,0.769238690425639,0.90257556993561,0.761843308253108,0.438121703330934,0.798218135424975,0.47095981884896,0.547037935464303,0.776095923118555,1.01134569936171,0.702104342588712,0.507785418261041,0.57047360053112,0,0.40518223115733,0.675288173300299,0.449447615073849,0.381485680449281,0.805383075515039,0.34598023404994,0.653716001173351,0.690175729734895,0.518764921118607,0.52282796656723,0.714541402739695,1.00795048066167,0.857499229604807,0.511807846068834,0.656792712903513,0.660365138346344,0.65702053240243,0.763085732255486,0.70095342297399,0.636546989808746,0.4814795953221,0.584330894478563,0.442904119790808,0.547887917642699,0.977216917185962,1.56519916300198,0.915658366135476,1.22044378248346,0.623268663793075,0.62888865711555,0.585531124431946,0.535845893013837,0.739219946892223,0.977882435517724,0.670005485413785,0.499819972669312,0.850190529539875,0.808515716737717,0.747093116821724,0.797207583197097,0.493236463925306,0.840307986868775
015_Sankara_NrsTBh_segmented_complete,0.578771962272318,0.557004603411706,0.510196341882279,0.448976528077306,0.59048410380748,0.613121338676705,0.574690380137918,0.718581732293968,0.689349285608079,0.752319993325708,0.551999746464253,0.56279740129803,0.821643454861066,0.664361734810993,0,0.751221868238313,0.978745517961311,0.960554000807299,0.728581416454108,0.367110732537538,0.369375545619133,0.638068636016025,0.504825756565708,0.541937407923778,0.795972667311906,0.915939003404602,1.09353317117309,1.01297778374544,0.499744714899652,0.77119036845912,0.830382518187862,0.802993708061173,0.453734865654496,0.86954088652701,0.645755285918503,0.669569296454791,0.721205357335528,0.99697336420884,0.753729012090988,0.529365067863889,0.779821407451445,0.571667912465284,0.449516804794369,0.689702385018091,0.448641775691803,0.406985574042717,0.857829568048715,0.370079486037392,0.722832238101194,0.690771531746213,0.515629929221877,0.519409828296784,0.720878698473082,0.954468741561035,0.865037242370547,0.492922981377397,0.590918357328064,0.671650662020189,0.575190983722721,0.832154311675112,0.761875206622527,0.619613707151461,0.454503568424989,0.600820647039713,0.400751988750353,0.620481838811016,0.97341270403316,1.51088585212756,0.847124078617644,1.09961621975469,0.608713344648673,0.592313784882436,0.573882238471045,0.623298148452846,0.718395239921787,0.955427221655091,0.696834493010636,0.53233929491062,0.888441172502453,0.814839888532479,0.861160991510413,0.84115252320344,0.602984269213616,0.819070936731185
Madhusudana_Siddhantabindu_segmented_complete,0.634286572072852,0.727402614264934,0.66232645581252,0.572911179722047,0.745358883478953,0.762365340038775,0.722089656170132,0.940438324815428,0.906305221305347,0.815250107856002,0.80806283626614,0.785374002742244,0.95160879094297,0.907246330246318,0.753729012090988,0.89250025382383,0.96366968125172,1.05619108415026,0.753091566759949,0.51176376656446,0.565529663142336,0.775520759494097,0.598010441063407,0.696433680590488,0.765074415730552,0.984075677408385,1.11141979391179,1.05984059719192,0.706819001968124,0.849539642624414,0.818718052149994,0.95006601911624,0.576976670512064,0.871861683564676,0.717031938096959,0.891407072349535,0.857510495418256,0.937083970225406,0,0.693857922394599,0.83500325685014,0.702104342588712,0.581932977797072,0.713573100965031,0.6393995251253,0.583147550293541,1.00305361065855,0.544163770411736,0.758478571427603,0.75234063468268,0.661143213569192,0.664777642312601,0.859210134300743,1.13988585101064,0.84446114884957,0.675046942909864,0.770903778342466,0.799274769105559,0.74123062366919,0.841036180372645,0.788626831532674,0.75189981075777,0.689917695332528,0.739715738008771,0.629973697123653,0.751515360618024,0.984405365966266,1.44112064191533,0.879392884620078,1.16270793106003,0.630368734121091,0.764589055426475,0.683133274810883,0.752370303482088,0.732534847900361,0.82898324831099,0.723620616082245,0.628426840159908,0.934669349029867,0.823145827915975,0.804404233335856,0.843953469725781,0.765237112466728,0.72470492662012
Yamuna_Atmasiddhi_segmented_complete,0.82045469735018,0.889345470319079,0.787628083694805,0.744784500694894,0.783335967038363,0.889533672139413,0.854822232884068,1.08859397095346,0.987724374099348,0.909812479846333,0.8670307702976,0.87514831189938,0.965341028224095,0.942434770715404,0.84115252320344,0.991550156712003,0.961086423933603,1.06710099220764,0.765015325193637,0.629055613679057,0.674977492359908,0.931588204621382,0.773997471296897,0.700283866806583,0.865292073689236,0.966241829811861,1.16393868828599,1.17588069847327,0.653817009687321,0.764724447589418,0.686770142089905,0.747672920228238,0.653067836213994,0.905570618199839,0.779907314781823,0.806970421815349,1.02765107205089,0.817105260374473,0.843953469725781,0.684430681451348,0.768952657355311,0.797207583197097,0.689108296611072,0.837621205521133,0.77031956650023,0.735371574598643,0.974452954283499,0.699561719328263,0.762536597514025,0.711114143808225,0.705277259150324,0.698157624809903,0.831785097257007,1.14392226372616,1.08815770807686,0.83083503531086,0.753124460816587,0.751002293174287,0.779062079141209,0.888612893417857,0.715253125722386,0.779028483606332,0.733725725042348,0.681286013224552,0.725981649746833,0.714875378242023,0.801907401677116,1.43861869630351,0.849829321941222,1.06273478988222,0.726446588586928,0.872481599980472,0.802841869621352,0.783663128213788,0.811361409513397,0.947534305797169,0.703201592713768,0.67167139391463,0.857946007074403,0.835938355181712,0.79710867943653,0,0.840901145565819,0.866813304868588
Kumarila_MimSV5.4-9_segmented,0.697773560943318,0.723593392137312,0.65097267673071,0.529099236706318,0.702775127478865,0.676628419685444,0.737194256063872,0.848693807804258,0.814100650409088,0.956991491132264,0.767732901434451,0.742272051324591,0.823058590866306,0.75782708102328,0.669569296454791,0.716625536979331,0.949877169207138,1.00729021867012,0.668249059831751,0.542528651431976,0.539481887311464,0.686844952101396,0.632713117545439,0.626483974011864,0.745716476610373,0.9132853198954,0.890343545152893,0.999589710359467,0.566151744346631,0.713772953518936,0.830849403172158,0.688334350921745,0.562540648152953,0.768262085061639,0.633648891203903,0,0.833743329159928,0.920391616366633,0.891407072349535,0.600756356024374,0.698099225918168,0.547037935464303,0.579718899714739,0.80359546490709,0.544917715065848,0.564991025039301,0.914975100518156,0.550647887989297,0.676244844175406,0.745038440897818,0.656605048907919,0.653516774572493,0.790732392965781,1.12817018881493,0.938915570637709,0.660581516354987,0.705042881677967,0.677788639311995,0.613198265144413,0.818839475723286,0.666926770377954,0.714517244721116,0.528106306565652,0.615935250114527,0.51611872178833,0.759958978908182,0.861235488696426,1.39034203624866,0.91148615378729,1.02479968386537,0.671485754294423,0.750611433474945,0.622024911134712,0.651059044175123,0.739227235740703,0.930321220026173,0.633160992665201,0.639804814825055,0.856752938215388,0.837202901530359,0.900414425984782,0.806970421815349,0.58807512889419,0.851179833350804
Jayarasi_Tattvopaplavasimha_segmented_complete,0.827233400796248,0.845949942233608,0.775166585841962,0.692808937702674,0.773792840665214,0.775355370211219,0.842338355352902,1.02533061431763,0.966001640208016,0.947877620357351,0.882584834122529,0.848830076879403,1.0091982301287,0.859696992119401,0.802993708061173,0.932258276063223,1.04177326829863,1.16116690531988,0.752989931453976,0.651802221445609,0.646080181502397,0.903803348708713,0.719648424627091,0.721939242746894,0.903005567058357,1.01559726829596,0.937425675762529,1.0319613083792,0.603846065065831,0.782438792264499,0.827727254309282,0,0.64467484392791,0.869917598631486,0.798066123754569,0.688334350921745,0.936560810444735,0.856440158895188,0.95006601911624,0.69258838771732,0.797394471160901,0.761843308253108,0.734214132268487,0.81732138201253,0.659494716553605,0.698886383009677,0.987835270243341,0.667308317029459,0.672102174809472,0.836959285455355,0.777048169367251,0.780523977025976,1.00760238398064,1.20974384059276,1.06991391472063,0.829796098196422,0.76154320475141,0.808992403674043,0.715374401426928,0.821428449445345,0.78887282837584,0.807162866452727,0.699239429196883,0.703192067127595,0.62557876246226,0.769223334730388,0.893664817778704,1.40322813831285,0.94472373775378,1.1299717013923,0.657182280533834,0.787273329190997,0.822243737270396,0.760636483607477,0.856201112668558,0.907797132564174,0.715311497960905,0.772213356392345,0.859546434249332,0.839302500097741,0.971231344599062,0.747672920228238,0.789265004071208,0.840336196390667
008_Sankara_IUBh_segmented_complete,0.759794607753754,0.728209492209403,0.720484200162912,0.62998059520368,0.597682964931019,0.607475367613623,0.616858914602442,0,0.772661322690704,0.906169867210594,0.615586888471442,0.712728366596852,0.769355793998132,0.618166651166838,0.718581732293968,0.789831812224486,0.986740516582319,1.00861171588604,0.938627059036879,0.562716415970955,0.597795997294757,0.907073837188677,0.655304113918967,0.667217097156808,1.00588732515901,1.1342761241793,1.22277129684634,1.0786495061629,0.72748353313299,0.923437000199491,1.14809772252307,1.02533061431763,0.625042496924921,1.04213510766088,0.81709418551515,0.848693807804258,0.734801127035967,1.25114605611131,0.940438324815428,0.738269760651211,1.00958740631523,0.728015957305603,0.669118244386584,0.881899949128006,0.63065847153212,0.571948649451218,0.932911145757178,0.56568516947081,0.827145732971311,0.867485051411742,0.695715841251518,0.700040011406436,0.889498201708838,1.12281376435145,0.974939111709261,0.734054055382951,0.680475463280102,0.803738450230225,0.743630398726827,0.93677712358594,0.898813381793972,0.812965222956544,0.660522911328655,0.830432918733491,0.594153238733856,0.843112466173506,1.20689285870683,1.56282123905443,1.02402324697421,1.2217451933437,0.839322393851233,0.782214777329276,0.684117139108278,0.704638047768576,0.941646905610378,1.16832916818855,0.937808354694605,0.673507751519018,1.11691517518163,0.840308381654644,1.07660679265472,1.08859397095346,0.784478269086937,1.02100376878329
